Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
156102,1.818063679,-0.182926293,-1.533115007,0.429610942,0.343577961,-0.01729935,-0.140770256,0.170111421,1.095136213,-0.966783784,0.442684803,0.332722725,-0.98322729,-1.18569595,0.737251405,-1.043587971,2.160113352,-1.474743707,-1.178886115,-0.309047928,-0.129200936,-0.069997837,0.320190019,-0.732767649,-0.380812785,-0.017091042,0.039084841,-0.026749107,28.56,0
153047,-2.016601098,1.755229205,-1.096585014,-2.780921811,-0.058657604,-0.841742177,-0.024522635,1.369140229,0.057683802,-1.050935632,-0.84109997,-0.08211841,-1.785027034,1.492246264,-0.996671939,1.177419531,-0.817718011,0.300955697,-0.188185786,-0.251668661,-0.254239508,-1.062956955,-0.069033761,-1.152051549,0.131400086,0.441188177,0.044561366,0.071820708,1,0
116572,-0.834427024,-0.80532739,-0.043226953,-2.212167651,2.104001641,3.884598568,-0.272854085,0.976157038,-1.557258318,0.011433715,-0.045339479,-0.981239016,-0.017299833,-0.101597191,0.800476008,0.405850745,0.576515229,-1.243496118,1.61018719,0.724017179,0.282070022,0.337463884,0.005492694,0.722470813,0.634400986,0.1181973,0.008669814,0.068604461,141.45,0
76708,1.311828308,-0.134317507,0.280558139,-0.282365653,-0.249168735,0.111003305,-0.481211496,0.095401685,0.250028469,0.023351056,0.374491676,0.525026093,0.423244647,0.132444562,0.6836831,1.044349779,-1.122772991,0.736451321,0.533385974,-0.00898468,0.051599065,0.172887537,-0.172270091,-0.743667718,0.366728079,1.125320138,-0.064251876,-0.01194864,1,0
167352,-1.156394271,0.030605182,2.219196463,0.073905614,-0.591698576,1.196907411,0.052240238,0.494175889,1.03714245,-0.657162794,-0.354095473,0.863418211,0.04194919,-0.947676242,-1.899454362,0.641230748,-1.053500058,0.988223063,-0.758708828,-0.045804932,0.24628698,1.08199982,-0.124320472,-0.461127805,-0.055487516,-0.61468602,0.385712722,0.229972728,134.6,0
126647,1.989443904,0.174656971,-1.708332902,1.201828651,0.677766754,-0.62164434,0.581070606,-0.281882738,-0.110391892,0.40835587,0.515839504,1.16419059,0.198923536,0.6160244,-1.247303822,-0.468721793,-0.524346741,-0.115751829,0.183108793,-0.227988024,0.091862866,0.460770723,-0.069765225,-0.376094487,0.484522586,-0.48928892,-0.017655367,-0.072698865,18.85,0
154882,-0.438903733,0.615153887,0.871528436,0.92662156,0.018547962,2.065352323,-0.518848637,0.945476041,-0.095113024,-0.613751756,-0.326972739,0.764610272,1.185141881,0.119225973,2.443921081,-1.847326571,1.436749147,-0.727700196,1.385846426,0.215139319,0.452108899,1.521498598,0.070570224,-0.267759954,-0.707236021,0.260534924,0.186268944,0.128987548,56.97,0
58743,1.185206286,0.220625896,0.163236547,1.101375216,0.325452796,0.555214165,-0.004781823,0.132335257,-0.042487645,0.024998377,0.683618771,1.418396134,0.70736831,0.059402837,-0.833220812,-0.364684364,-0.283517586,-0.358423538,0.178149376,-0.120405946,-0.090602757,-0.00093104,-0.162610743,-0.626101527,0.754879578,-0.28949656,0.041809805,-0.000677053,1,0
119286,-0.523508262,0.775004345,0.43495327,0.212426585,1.457764124,-0.448617961,1.523470182,-0.370071383,-0.735999888,-0.112713753,0.411803465,0.329417653,-0.553249242,0.342934822,-1.34585531,-0.51506153,-0.612223247,0.051752434,0.151279125,-0.088169223,0.009331638,0.184706952,-0.610564076,-0.395639538,1.378265359,-0.383805932,-0.430823828,-0.336561232,30.15,0
58754,0.5622433,-0.900637257,0.309332627,1.130537141,-0.199520202,1.384976182,-0.319954271,0.533532914,0.508597332,-0.258762267,0.207702579,-0.38797274,-1.688525825,0.678358351,2.510256811,-0.825087847,0.739793244,-1.430567672,-2.203424557,0.111388906,0.451174698,0.891879355,-0.207904285,-0.97264784,0.174365221,-0.096959321,0.053907514,0.051306533,245.59,0
149366,2.10534503,-0.131672995,-1.656405734,-0.066539803,0.710192654,0.151296745,0.008381736,-0.02843461,0.327529458,0.233117733,-0.006885285,0.784079802,0.291653404,0.372166926,-0.548469517,0.42844223,-0.960924274,0.001207053,0.853150608,-0.140765598,-0.31297949,-0.833858594,0.22899393,-0.34883302,-0.162408467,0.210747989,-0.080313002,-0.073748318,1.98,0
54030,-0.525340965,0.310984282,0.869284769,0.304064418,-1.013818525,-0.042862198,-0.461212858,0.483272998,-0.262736246,-0.025200633,0.931413684,0.70255457,0.494752447,0.422972986,1.3337452,0.35724933,-0.171343143,0.882993866,1.954642878,0.057363392,0.254762888,0.641733404,0.17630182,0.10064246,-1.765608007,0.962650749,0.065925545,0.066447222,82.25,0
145358,1.667197307,-0.850642352,-1.540248372,0.267940262,0.341422153,0.538109956,0.012308177,0.004189674,0.421222023,0.129679489,0.101082331,1.102609793,0.999652972,0.133055075,-0.340869694,0.532813047,-1.05306082,0.324409325,0.412410458,0.312862595,0.080662641,-0.091285188,-0.063878582,-0.305747351,-0.137156501,0.217616305,-0.079491744,-0.030349622,208.85,0
148845,-0.845758767,-0.577389826,-1.145091561,-0.088806124,-0.994349559,1.056375127,1.674789353,0.546127191,0.181796126,-1.702097722,-0.101719433,0.503757632,-0.52967969,-1.046497514,-2.124789364,0.672854984,0.524489527,0.501348333,0.501350961,0.798623885,-0.170539037,-1.324396359,1.532849553,-0.01035786,-1.066905964,-0.209044327,-0.181635658,0.096803124,500.8,0
152547,-2.235880488,1.063731219,2.124173341,4.390229667,-0.24826003,4.32468466,-2.004002585,2.257416024,-0.401491745,1.264269182,-0.606010606,0.544478025,-0.044820141,-0.551564909,-0.871269457,-0.61925424,1.335088069,-0.059943262,1.003452896,0.207642794,0.101942714,0.968974171,0.007198027,-0.912641413,0.241951971,0.785919914,0.532381409,0.084722334,24.98,0
163143,-1.437671477,0.486867433,0.496164909,-0.295466625,1.546948653,-1.444788691,1.269877006,-0.936477533,0.350408361,-0.360704378,0.021556051,0.467137977,1.152581809,-1.943428991,0.137321959,-0.186766026,0.293569988,-0.321083287,-0.009933066,-0.226726522,-0.552408182,-0.902853168,-1.038472513,0.005843086,0.594120178,-0.610514409,-1.10537077,-1.39994458,9.99,0
44243,1.309013037,-1.354548491,0.48418202,-1.520782343,-1.428628664,0.080741834,-1.217914247,0.149068341,-1.894501281,1.526091819,1.089074483,-0.505637069,-0.12218086,-0.037413528,0.40698188,-0.149159092,0.368827777,0.161231067,-0.199670524,-0.235656205,-0.277780431,-0.631741093,0.103511515,-0.372879258,0.027494356,-0.382553928,0.038453383,0.02334282,80.65,0
59457,-0.452076005,0.482182576,2.337732173,0.847133028,0.098861103,-0.132336612,0.121384063,-0.111994276,-0.313321065,0.0563415,-0.728162903,-0.597616573,0.067635616,-0.115164888,2.209268791,-0.098938539,-0.156402566,0.432529359,1.741558293,0.374691888,-0.08814279,-0.151393355,-0.210548379,-0.122597558,-0.090356071,0.503467784,-0.095615556,-0.133081978,6.44,0
152553,-1.16469169,0.723964712,0.729340915,-2.563494944,-0.193459633,-0.454077452,0.072981692,0.418148131,0.979466711,-1.428198643,-1.327329666,0.657221867,0.790105671,-0.38556057,-0.50831824,0.554195404,-0.823649724,0.056561375,-1.066043727,-0.187874927,0.30676692,0.9246815,-0.258685338,0.763748581,-0.146703798,0.524346289,-0.034696392,0.11655162,15.98,0
150193,2.030697633,0.228905504,-1.473443624,0.520509172,0.28146607,-1.064583508,0.244346164,-0.295374781,0.318769182,-0.414455222,0.092538109,0.821876621,0.889180466,-0.990879745,0.114886971,0.066979189,0.661727568,-0.674535781,-0.216336665,-0.119424854,-0.31472967,-0.752645634,0.397989846,1.017699504,-0.309860199,0.14224704,-0.052902026,-0.023862141,1.98,0
50903,-1.682755561,0.956430935,1.734596303,1.029394457,0.273038934,0.21450288,2.177063975,-1.471180015,1.770173297,2.854416357,0.253661443,-0.750447916,-1.145500038,-1.589987494,0.640852267,-1.848624813,0.032164615,-0.973540463,0.600251268,0.473421042,-0.543829709,0.420659247,-0.220399416,0.407303953,-0.196106774,-0.50229068,-1.324245259,-1.256488451,101.09,0
59491,-0.323838272,1.226443118,1.819539759,1.894600823,0.185471619,-0.438501489,0.72340072,0.008128454,-1.222985013,0.254567958,-0.715539423,-0.594853287,-0.480786661,0.265005243,0.399388627,0.706948321,-0.608404213,-0.24889131,-0.779677491,-0.112241641,-0.177749615,-0.670733618,0.016044927,0.319070243,-0.203165366,-0.305118682,0.013639031,0.034258385,7.91,0
39104,-1.73778086,-0.057542997,1.621455853,-0.297463689,0.240261777,-0.7030244,-0.240407832,0.672124267,0.005543042,-1.239971274,-0.993689577,-0.271576574,-1.474922103,0.418495121,-0.189331514,-0.239451077,0.430749041,-0.874686973,-0.365401874,-0.041385078,-0.107592932,-0.714636598,-0.138019681,0.06326828,0.201053608,0.39796395,-0.116359009,-0.154273525,10,0
69614,1.163978913,-0.035697989,0.036459354,0.941258384,-0.020214837,0.090804459,-0.118143683,0.091137644,0.420998448,-0.013313159,-1.230743434,-0.815474421,-1.322792677,0.548185145,1.487799252,0.172735229,-0.417512615,0.098164712,-0.53493505,-0.153083711,0.145796925,0.368194908,-0.253542255,-0.786240984,0.693345604,-0.125861212,0.02354703,0.014685181,46.87,0
80952,1.501187266,-0.747751701,-0.038085102,-1.410758583,-1.072645403,-1.124856396,-0.463050381,-0.356036447,-2.645635281,1.631151578,1.611732222,0.429784724,1.393092455,-0.048373318,-0.566274017,-0.693129273,0.42479883,0.03553539,0.0786743,-0.264072574,-0.093215114,0.150975111,-0.083808422,0.565038266,0.661934082,-0.117029285,0.000645988,0.001107178,15,0
68958,-1.073618719,0.082017703,2.489061716,1.214250126,0.451844267,0.070182971,0.60118577,-0.357646929,-0.239989488,0.230332176,0.005328206,-0.110118741,0.481916067,-0.417462586,1.956162501,-0.490919379,-0.163565583,-0.05798644,0.233167619,0.234939124,0.111950576,0.702493271,-0.318220537,0.119086619,0.185029888,-0.156595718,-0.278926576,-0.328319164,98,0
164986,-0.260434586,0.574557402,0.538932065,-0.200956661,-0.459722846,0.534494547,-0.555943846,0.471701664,0.430043401,-0.568281007,-1.498274116,0.134652372,0.983404309,-0.031143302,1.89296083,-0.786744969,0.496224725,0.782814422,3.196497678,0.234855412,0.329400871,1.102121693,-0.168549297,0.227304598,-0.6435156,1.187705547,-0.045739065,0.11657145,19.95,0
57452,1.231961477,-0.434462506,-0.353180978,-0.31259591,1.433186415,3.956627977,-1.201919312,1.071643348,0.797960335,-0.181065671,-0.505376314,0.268831431,0.001655418,-0.266007708,0.387423402,0.489388497,-0.674259422,0.209296139,0.331168849,0.028835483,-0.143435334,-0.376046085,-0.00657713,1.039655002,0.413008924,0.331772082,0.018791224,0.020935,11.5,0
129638,0.468632866,1.471366903,0.866832393,4.359161102,0.779942818,0.845496767,0.498519172,0.030536735,-1.75715704,1.519069345,-1.729120058,-0.272864663,1.135437865,-0.03799973,0.149424645,0.047355031,-0.168756294,-0.243729761,1.654149173,0.155895092,-0.342715933,-0.826375267,0.358802546,-0.781297641,-1.89691963,-0.321828073,0.350736788,0.305101911,2.27,0
56601,-1.299402536,0.788328821,1.696123375,1.614871637,-0.985398338,0.317332454,-0.234863842,0.485859878,0.810575126,-0.386990104,-1.581631128,0.514035053,-0.547093527,-0.609438795,-1.72918816,-1.062201869,0.898213174,-0.617904721,1.347846029,-0.393647975,-0.319835486,-0.655388608,0.058378878,0.390471133,-0.035400815,-0.517942788,-0.477228974,-0.040023663,40.61,0
169546,2.067574458,0.147658199,-1.663734737,0.443676928,0.34845219,-0.944642812,0.175168428,-0.23260149,0.515159344,-0.372858745,-0.507455402,0.081484818,-0.140133783,-0.801121927,0.218136806,0.295115791,0.521592247,-0.318430632,0.015299602,-0.17118357,-0.359975723,-0.940964496,0.354755423,0.633544213,-0.278176111,0.165887387,-0.06378583,-0.029802575,1.79,0
55439,-0.247093041,0.986787365,0.986477192,-0.093287541,0.445714165,-0.765392361,0.983505829,-0.196483595,-0.659010139,-0.469950816,-0.929175717,-0.312696909,0.002209986,0.290772277,0.618053812,0.042245771,-0.446115439,-0.1440494,0.239890052,-0.03076437,-0.009456769,-0.038781676,-0.275608413,-0.085960196,0.16880609,0.357057422,-0.001546547,0.041432021,7.6,0
19893,1.474274068,-0.626240679,-0.084847047,-0.75853057,-0.244178504,0.51295397,-0.87015582,0.081370093,0.89308695,0.329184315,0.290344746,-3.399131526,0.627997635,1.313480354,-1.660910246,1.307427895,0.605899324,-0.280527931,1.685478797,-0.011658931,-0.248454382,-0.465171721,-0.231764937,-1.455382737,0.691963713,-0.189329685,-0.027308726,-0.023501793,10,0
70901,-1.443073648,1.722690838,0.554207174,-0.086905491,-0.318366677,-0.647201234,0.189687322,0.574096267,0.15376557,0.173636368,-0.231001912,-0.315220119,-0.79562157,-0.106771,1.262248726,0.199727575,0.481438203,-0.4806478,-0.535736219,0.280021227,-0.30180457,-0.730114048,0.126696386,-0.014977631,-0.08209053,0.121873109,0.451448427,0.219920775,8.95,0
153370,-0.80222882,0.939170788,-0.64170082,-0.066535214,0.809094998,-1.54711819,0.654159564,0.046434352,-0.379643114,-1.14557535,-0.674734141,0.098169564,0.538414919,-0.596697785,0.618452974,0.099488199,0.561196167,0.731751776,-0.033100277,-0.22810288,0.37177204,1.15200265,0.119528415,-0.073887308,-0.361994711,-0.157834794,0.023343963,0.140479185,1.57,0
78169,-1.176148373,0.184458219,1.659748752,-2.70232382,-1.410570302,-0.314809732,-0.892784984,0.614282951,-2.349856335,1.097966915,0.53426367,-0.557159829,0.343557727,-0.233972679,-0.418743298,0.393001713,-0.049172507,1.033032317,-0.583221131,-0.151655383,-0.023838367,0.269867479,-0.297041421,-0.019242566,0.500282032,-0.159307727,0.29069005,0.111092852,8,0
73731,1.234827718,0.090653467,0.031533482,1.208217796,0.121045564,0.251961865,-0.065218353,0.128958545,0.590496146,-0.073579007,-1.55794287,-0.593652003,-1.578356264,0.331230625,0.140477251,-0.405199508,0.049976592,-0.511166377,-0.039038121,-0.278692539,-0.179033739,-0.336841433,-0.141544835,-0.802844825,0.723260902,-0.254147423,0.029667646,0.002871541,2,0
134877,1.64735004,-2.590332147,-1.314112169,-1.520182472,-1.438362448,0.225280701,-1.03929304,0.023104261,-1.164856038,1.591698927,0.025668937,-0.776936972,-0.390817443,-0.134429294,-0.546049749,0.023974439,0.037963332,0.894485759,0.183575781,0.229195425,0.055250764,-0.170201412,-0.060704147,0.164119322,-0.375938445,-0.228649101,-0.050948583,0.002253831,344,0
59227,1.110461131,-0.442699079,1.105260597,0.282108408,-1.152164071,-0.341090234,-0.507644205,-0.022037696,1.032447907,-0.508918007,-0.60482636,1.164198036,1.085711692,-0.762795272,-0.417141215,-0.165167561,0.083444474,-0.763844222,0.441216922,0.100234768,-0.18928745,-0.350163572,0.020906749,0.505243679,0.154260324,0.93281286,-0.036478229,0.02596283,61.2,0
118526,0.079515206,0.605833048,-0.212058983,-1.375423055,1.544066815,-0.226308195,1.28322287,-0.323219382,-0.199386104,-0.448588348,0.28635154,0.801182286,0.821909354,0.124494214,-0.809986085,0.294788753,-1.547024188,0.69534646,-0.476418716,-0.059670741,0.402601189,1.363790084,-0.226310227,0.143030184,-0.643281238,-0.443823813,0.063721693,0.023270886,16.4,0
97978,2.004165277,-0.224184006,-0.300083513,0.394200762,-0.297490365,-0.118499764,-0.620778701,-0.087084966,2.252329895,-0.416302828,0.207088439,-1.751129263,2.591969768,1.156311922,-0.188847301,0.382689904,0.161545092,-0.258582513,-0.295853036,-0.144937149,-0.363316286,-0.687238385,0.447209433,0.557157165,-0.615563651,0.208629718,-0.059062892,-0.041311792,12.99,0
85947,-0.446909241,0.9652408,1.354487034,-0.045068645,0.101847281,-0.333291725,0.465990274,0.252135916,-0.533404427,-0.359013702,1.734660985,0.277424265,-0.934334259,-0.010333843,0.530778156,0.269616607,0.162345596,-0.046664134,-0.230185047,0.028802014,-0.181266393,-0.500053784,0.038370722,0.147948219,-0.321444826,0.074596308,0.252544811,0.084922774,2.58,0
120578,-0.593148122,-0.265497802,0.145239918,-0.544084229,1.008735183,0.415748802,0.882695691,-0.203199207,0.384335491,-0.214101988,-0.51417334,-0.017446745,-0.333133322,0.049039955,-0.193521216,0.194644158,-1.16015251,0.958407992,1.031128797,-0.11968109,0.051874482,0.492381187,-0.261565457,-1.425492831,-0.656992538,-0.350017383,0.089396521,-0.091521791,158.9,0
165952,-0.410809727,0.886087076,-0.034637201,-0.190775867,0.168741832,-1.093456935,0.722831136,0.160654265,-0.392540364,-0.747622316,-1.224347014,0.125295788,-0.195599058,0.570095737,-0.463674191,-0.353266667,0.060224512,-0.59369088,0.539093173,-0.156841139,-0.046488975,-0.214084646,0.154033261,0.060335346,-0.908052758,0.214784191,0.03011443,0.131847164,27.48,0
87582,-2.935654676,2.700211945,-1.030098659,-2.655531472,-0.634634919,-1.800427499,0.2176251,1.068381862,0.658587216,-0.058592049,-1.089738238,0.829924908,0.372189008,0.63009386,-0.566399667,0.471428395,-0.335109269,-0.891018302,-1.026209136,0.37091022,-0.324125283,-0.877627405,0.099002807,0.037670056,0.298510556,0.40120169,0.481051664,0.343598159,1,0
58242,-6.384809924,3.052051894,-1.501300452,-0.036434546,-3.584125226,-0.792343371,-2.906729362,3.628117063,0.013874712,-1.052698742,-2.021772718,1.705168923,0.816310983,1.634758726,-0.504854644,1.308392972,0.992570126,-0.009764088,-0.538108077,-1.115217059,0.185165304,-0.193346002,0.027372801,0.462550132,0.462543146,0.22364787,-2.061463803,-1.17960724,6.55,0
41926,1.153091521,-0.961353747,0.374374937,-0.810361162,-0.962124552,0.030319046,-0.775651065,0.154023468,-0.817291243,0.720295151,1.262298377,-0.312390095,-0.560785486,0.144543598,0.544038579,1.312916407,0.136323388,-1.057747412,0.504574889,0.210713233,0.212944512,0.275256702,-0.080512828,-0.305161742,0.243327605,-0.258188154,0.005172194,0.019594007,105.25,0
130533,-0.468349899,1.389422503,1.375066529,3.71133558,0.522632823,0.78139929,-2.145672392,-2.969500096,-0.664629992,1.471921541,-1.353569024,0.16256971,0.412701636,-0.066552488,-0.273435454,0.780679996,-0.317425634,0.025559003,-1.117063057,-0.781396422,3.249348735,-0.578089809,-1.245666813,-0.047124728,0.033485702,0.23554981,0.442305904,0.35394563,14,0
34545,1.245660201,-0.992310051,0.438845242,-0.949528614,-0.945960571,0.294411141,-1.014280252,0.114728671,-0.637215523,0.728804829,0.393951087,-0.152344575,0.775853603,-0.367392428,0.473467181,2.011177564,-0.634555315,-0.000849804,0.921932286,0.337348946,0.413042868,0.936544067,-0.340045899,-0.781188951,0.531661475,-0.004562127,0.017955052,0.01966708,99,0
57044,-1.467142198,2.259280118,-0.715698455,0.978217127,0.083472179,-0.696675601,-0.196731479,0.999702259,-1.241316843,-1.276548942,-1.0250785,0.602516,1.765644673,-0.551034174,0.959654067,0.650918592,1.018541181,0.91882107,0.520635204,-0.233426379,0.19416771,0.219621798,-0.216706596,-0.51626059,-0.064623498,-0.306391778,-0.418413663,-0.040252878,1,0
142455,2.015754358,-1.158077798,-3.222486224,-2.007837055,2.026455037,2.974155349,-0.458720108,0.581570887,-0.267537596,0.38785189,-0.132948799,0.249641234,0.043114055,0.674078101,0.862161736,-2.389859331,-0.069301338,0.980756563,-0.598951246,-0.398170228,-0.196589072,-0.204989737,0.040406182,0.68182293,0.300512454,-0.590986899,0.027268237,-0.045023454,97.85,0
116935,1.793998449,0.136394737,-2.638613472,1.151675938,1.762351045,1.057223672,0.355529745,0.277090539,-0.054342947,-0.335818261,1.352864398,0.581012091,-0.787523505,-0.640250167,-0.169590497,-0.76587949,1.46514725,-0.631024566,-1.078494612,-0.228062447,0.091609251,0.413541551,-0.005469255,-0.862165761,0.255766349,-0.425124495,0.032747504,-0.039869589,55.64,0
157420,-0.980797887,1.527259128,-1.794365845,-1.364876815,0.945990867,-0.824540582,0.895772824,0.494472314,-0.30635492,-0.087884055,-0.060188062,-0.301028457,-1.936537528,1.553123802,-0.58454039,-0.155228425,-0.465755299,0.448718901,0.246702001,-0.18455544,0.265172809,0.75796341,-0.164657848,0.220250068,-0.27188576,0.042220456,-0.057695161,-0.04946186,3.85,0
33664,1.499738044,-0.968633427,-0.014814874,-1.524332099,-1.171438303,-0.768292059,-0.743848547,-0.106660247,-2.169622509,1.643762243,0.818337005,-0.904392361,-0.890023177,0.3422431,-0.171645075,-0.214773219,0.323836674,0.186006923,0.453857164,-0.380363077,-0.546774609,-1.366154625,0.167030634,-0.094007292,0.199464525,-0.525541406,-0.004624219,0.004857671,22.95,0
47877,1.21880863,-0.904086584,0.652633759,-0.756940766,-1.250915163,-0.264234455,-0.90503461,0.034783875,-0.742746832,0.743337336,1.103211155,0.032354647,0.408111384,-0.226037114,0.297743618,1.65969558,-0.260337572,-0.353584566,0.677327131,0.269198674,0.434264901,1.016740781,-0.235282588,0.049815269,0.471737128,-0.053537281,0.012263187,0.022412584,87,0
41920,-3.941732637,-1.385037292,-0.445491448,-0.603064569,-2.801681071,-0.307688604,-0.557509108,1.28560536,-0.880505575,-0.9753831,-1.343185147,0.881932708,1.828585355,-0.219062513,-1.497432596,1.648004347,0.83842956,-1.496057433,0.385817692,-1.2974384,0.017349773,0.692293423,0.73788402,0.533816666,-0.423418884,-0.505482287,0.222399275,-1.206674727,214.1,0
120133,2.066359533,-1.862310507,-0.043096059,-1.562647401,-1.844435766,0.263879881,-1.849428534,0.190699013,-0.890452018,1.594112395,0.662783489,0.175093976,0.884441818,-0.799786238,-0.613132457,0.100469285,0.045862951,0.759223004,-0.067563476,-0.227032228,-0.051902593,0.208154281,0.313157698,0.745769852,-0.576860475,-0.309670382,0.04781091,-0.020008278,81.09,0
60527,1.179759084,0.618906534,-0.256707466,1.291442597,-0.032162801,-1.055935002,0.156017883,-0.063289216,-0.236305917,-0.488131149,1.860556038,0.189648746,-1.026887566,-0.958856061,0.467020584,0.77318665,0.76600763,1.125467591,-0.406874265,-0.147802217,-0.012400029,-0.041471171,-0.10072266,0.379013515,0.605219226,-0.354621876,0.026158689,0.047566183,1,0
5258,1.4124021,-0.541840628,0.921459332,-0.351644802,-1.064557389,-0.170210423,-1.031302908,-0.145138837,1.055169446,0.073925601,0.006538795,-2.45558923,3.003283922,0.442927275,-1.036249222,0.904894762,1.0180157,-0.944072473,0.635652462,0.09484448,0.097629547,0.743085039,-0.208680152,-0.080109531,0.680493399,-0.014143338,0.022435163,0.009282679,5.22,0
87208,-2.114713455,1.380758119,-1.613931731,-2.59120031,0.730275218,-1.983878993,1.271082323,-1.028813537,1.279192792,0.450799636,-1.072989213,-0.014725541,-0.915687687,0.260354983,-1.053817082,-0.59381166,-0.412679096,-0.846851106,-0.928644787,-0.160237041,0.665529922,0.556594982,0.231431737,0.033791571,-0.058670648,0.502453301,0.102955038,-0.199586665,8,0
170367,-0.11256084,1.275187461,-0.302158693,-0.507986299,0.746118056,-1.013046269,1.005978039,-0.144648387,-0.001700274,-0.556059849,-0.089122278,0.453610831,0.663414522,-1.202594001,-0.29155578,0.08556594,0.535006553,-0.559102198,-0.504720757,0.168887701,-0.32894886,-0.688419854,0.161732136,0.999729172,-0.41901651,0.09178443,0.33779089,0.148948791,0.99,0
32996,1.185559809,-0.062333497,0.173660661,-0.532931284,-0.681226514,-0.94988816,-0.267220379,-0.034664088,1.528210419,-1.577029316,0.429081267,0.659442127,-0.312890335,-1.104656598,1.414296808,-0.695807669,1.28286941,-0.004097988,-0.010260685,-0.134964781,-0.01831232,0.231974093,-0.053600806,0.319663919,0.556432953,-0.615845964,0.102273397,0.053048202,7,0
50218,1.144704419,-0.109820546,0.598974674,0.891476438,-0.680401394,-0.462257884,-0.188734425,0.071406555,0.682701253,-0.195320976,-0.426981127,-0.19624371,-1.736479043,0.304032562,0.196880716,-0.592548736,0.521999299,-1.067563314,-0.255010218,-0.245048734,-0.19541233,-0.449639012,0.093333036,0.400881339,0.279076992,0.282597214,-0.018031553,0.011185617,17.23,0
68327,-0.491355017,0.799311984,1.291926709,1.132224599,0.311123762,0.513437331,0.395060306,0.358914701,-0.316533611,0.104685578,0.539438589,-0.015226412,-1.597451473,0.479235479,-0.300636869,-0.861785146,0.341692266,0.101533339,1.144998452,0.100208382,-0.010864184,0.201698569,-0.156016386,-0.323675615,-0.118266236,-0.216240097,0.41093779,0.189727445,17.47,0
144285,-3.201648365,-3.512482847,-0.090434451,-0.021555499,2.353158276,-1.655157053,-1.39854961,0.717287291,0.52560711,-1.06156989,-1.862791563,0.077054211,0.194878419,0.501425428,0.771243284,0.716780223,-0.772038322,0.507232226,0.024311929,1.141563068,0.381105278,-0.561980692,0.42877634,0.014486386,-1.096321843,-0.443854784,0.124240891,-0.394531685,135.19,0
22046,1.320921392,0.151846336,0.012882829,-0.550574655,-0.275832547,-1.32358589,0.252020799,-0.485252428,2.298211614,-1.401112761,0.745653698,-1.177213179,2.597438777,1.525947892,-0.178299193,-1.204441521,0.818219343,-0.161325777,0.615691835,-0.11905336,-0.157410041,0.113928673,-0.194361031,0.407088123,0.974926111,-0.592540254,0.016978708,0.007308438,1,0
41592,1.21068379,0.176679736,0.142005485,0.945594744,-0.193023884,-0.488463542,0.015611623,0.018139086,-0.02862877,0.225262501,0.756942046,-0.027240216,-1.526055047,0.865627032,0.408221672,0.411951917,-0.710155161,0.635542282,0.050342377,-0.204795755,0.044410971,0.052686164,-0.139766169,-0.025005176,0.648182825,-0.321215212,-0.001540791,0.004792548,10.95,0
146118,1.941260538,-0.174988425,-2.044940759,0.030907473,1.171784859,1.157143633,-0.278143268,0.461458267,0.515522786,-0.292806093,0.996087923,0.013693134,-1.647578574,-0.264827231,0.491705381,-0.123615417,0.948579519,-0.77512809,-0.51087117,-0.328934595,-0.286737029,-0.729963602,0.364889073,-1.084819062,-0.487405057,0.285508591,-0.028372347,-0.060401531,1.79,0
87558,-0.216312942,0.645824393,1.329953118,1.135944952,-0.651658106,0.040220633,-0.084567371,-0.127727774,0.262306501,0.369305896,-0.851833417,0.011632153,0.643983735,-0.341033113,1.535075354,-0.862120317,0.442922125,0.487403222,2.428530364,0.185473269,0.380904706,1.313196179,-0.123684601,0.161884299,-0.961153514,0.952836993,-0.171111881,0.261903883,29.99,0
52691,-0.790903746,-1.135483852,1.149136439,-1.289096093,-1.578756306,-0.331747693,-1.342172538,0.644445056,-2.359708533,1.245230962,0.283513859,-1.560757985,-1.335950877,0.421350366,0.641512747,-0.113545357,0.643998623,1.543932004,1.054434221,-0.029177669,0.219276736,0.470886155,0.161805354,-0.05742912,-0.675102817,-0.063297498,0.066451125,0.006990495,88,0
157576,1.888288829,-0.119869119,-1.734996064,0.503701158,-0.004766627,-1.262446754,0.170114184,-0.200045638,0.50743019,-0.294891761,1.220098298,0.119804255,-1.345712963,-0.263373311,0.335574547,0.438538421,0.253113766,1.130767741,-0.189325466,-0.153646243,0.276214616,0.736162304,-0.060429445,-0.017389571,0.145818098,-0.129052751,-0.025839353,-0.032346546,64.85,0
156812,-1.341067775,-0.052004752,2.334630859,4.755527629,1.397972075,0.291859014,0.542279356,-0.668067624,-0.946795978,2.362571265,-0.881863727,-0.732778019,0.184552808,-0.842978935,0.39646547,-0.392075002,-0.055587029,-0.421093819,1.668190581,-0.183082582,-0.643186808,-0.721112683,0.480097406,-1.59208E-05,-0.713915188,-0.135330796,-0.516264988,-0.400713498,18.96,0
152075,0.146313519,1.087138395,-0.399808342,-0.553646225,0.985058454,-0.805630837,1.030265588,-0.152550837,-0.159819534,-0.857352182,-0.584991639,0.271570213,0.759039574,-1.167391936,-0.319464094,0.303934292,0.314441258,-0.299204026,-0.224957441,0.070594514,-0.333876815,-0.77813561,0.086695731,0.579336582,-0.391829078,0.111157998,0.226738468,0.085832944,4.49,0
